YEAR	MONTH	DAY	HOUR	MIN	SEC	RLOC	LAT	LON	DEPTH	MAG	TYPMAG	REGION	RNG_MAG
2017	7	4	10	25	24.0	R	6.625	-73.111	151.3	3.1	Mw	occidente	[3, 4)
2017	7	4	11	57	14.2	R	6.951	-73.108	162.4	3.3	Mw	occidente	[3, 4)
2017	7	4	13	18	25.3	R	6.781	-72.943	15	3.1	Mw	occidente	[3, 4)
2017	7	4	21	44	52.8	R	6.87	-73.129	166.6	3.5	Mw	occidente	[3, 4)
2017	7	5	0	5	32.6	R	6.714	-71.988	4.9	3.2	Mw	occidente	[3, 4)
2017	7	5	1	12	33.4	R	6.468	-72.69	7.8	3.1	Mw	occidente	[3, 4)
2017	7	5	3	53	45.8	R	6.761	-73.076	166.6	3.3	Mw	occidente	[3, 4)
2017	7	5	5	48	 7.6	R	6.158	-72.725	21	3.2	Mw	occidente	[3, 4)
2017	7	5	7	3	35.7	R	6.674	-73.008	150.3	3.2	Mw	occidente	[3, 4)
2017	7	5	7	47	16.3	L	10.006	-72.913	6.2	2.9	Mw	occidente	[0, 3)
2017	7	5	8	33	 2.7	R	10.923	-73.61	45.5	3.5	Mw	occidente	[3, 4)
2017	7	5	12	10	15.6	R	6.462	-73.042	152.9	3.4	Mw	occidente	[3, 4)
2017	7	5	14	48	33.8	L	9.923	-69.348	5	2.4	Mw	occidente	[0, 3)
2017	7	5	17	0	52.1	L	10.869	-62.446	88.1	3.5	Mw	oriente	[3, 4)
2017	7	5	19	16	50.7	L	8.36	-71.365	5	2.4	Mw	occidente	[0, 3)
2017	7	5	20	32	32.2	R	6.258	-72.673	5	3.3	Mw	occidente	[3, 4)
2017	7	5	21	51	 9.9	R	6.842	-73.099	142.3	3.6	Mw	occidente	[3, 4)
2017	7	6	3	13	58.8	L	10.794	-62.248	81.7	3	Mw	oriente	[3, 4)
2017	7	6	6	44	47.1	L	10.47	-69.397	5	2.6	Mw	occidente	[0, 3)
2017	7	6	10	28	24.4	R	6.808	-73.122	169.7	3.9	Mw	occidente	[3, 4)
2017	7	6	17	30	16.6	L	9.458	-72.743	33.8	3.3	Mw	occidente	[3, 4)
2017	7	6	19	0	16.0	R	6.215	-72.142	28.4	3	Mw	occidente	[3, 4)
2017	7	6	21	24	 9.5	R	6.766	-73.124	159.7	3	Mw	occidente	[3, 4)
2017	7	6	22	16	19.1	R	6.224	-73.025	2.8	2.9	Mw	occidente	[0, 3)
2017	7	7	1	39	20.0	R	7.31	-73.376	124.6	3.2	Mw	occidente	[3, 4)
2017	7	7	2	38	 8.3	R	6.71	-73.132	161.7	3.3	Mw	occidente	[3, 4)
2017	7	7	4	23	45.3	R	6.816	-73.146	163.4	3.6	Mw	occidente	[3, 4)
2017	7	7	6	22	30.3	R	6.575	-73.142	167.7	2.9	Mw	occidente	[0, 3)
2017	7	7	7	3	 4.3	R	11.2	-73.239	14.6	3.6	Mw	occidente	[3, 4)
2017	7	7	10	24	38.2	L	11.446	-62.706	9	3.1	Mw	oriente	[3, 4)
2017	7	7	12	43	36.1	L	10.7	-62.42	37.6	3.3	Mw	oriente	[3, 4)
2017	7	7	12	49	18.2	R	8.572	-71.612	5	2.8	Mw	occidente	[0, 3)
2017	7	7	21	18	51.2	R	10.397	-73.019	28.9	3.4	Mw	occidente	[3, 4)
2017	7	7	21	40	44.8	R	7.993	-73.534	16.1	3.5	Mw	occidente	[3, 4)
2017	7	7	23	22	25.6	R	6.071	-72.741	35	3.5	Mw	occidente	[3, 4)
2017	7	8	2	17	49.0	L	9.522	-70.069	9.8	2.8	Mw	occidente	[0, 3)
2017	7	8	13	56	34.4	L	10.55	-68.041	14.8	1.8	Mw	occidente	[0, 3)
2017	7	8	16	41	17.9	L	10.728	-72.456	5	3.1	Mw	occidente	[3, 4)
2017	7	8	21	53	53.9	R	11.219	-60.74	28.9	3.5	Mw	oriente	[3, 4)
2017	7	8	22	7	53.1	L	10.203	-67.864	9.2	1.5	Mw	centro	[0, 3)
2017	7	8	22	23	35.8	R	6.837	-73.147	157.6	4.5	Mw	occidente	[4, 5)
2017	7	9	5	15	35.9	L	10.569	-69.659	46.5	1.8	Mw	occidente	[0, 3)
2017	7	9	5	56	30.5	R	6.797	-73.15	159.6	4.3	Mw	occidente	[4, 5)
2017	7	9	16	8	42.9	R	8.542	-73.179	20.6	3	Mw	occidente	[3, 4)
2017	7	9	17	1	21.4	L	10.817	-62.26	71.1	3.1	Mw	oriente	[3, 4)
2017	7	10	4	15	57.1	R	6.131	-72.275	0	2.9	Mw	occidente	[0, 3)
2017	7	10	6	41	32.5	L	9.707	-71.245	1.3	2.4	Mw	occidente	[0, 3)
2017	7	10	12	7	28.1	L	9.27	-70.157	1.9	2.6	Mw	occidente	[0, 3)
2017	7	10	12	51	35.1	R	6.949	-73.041	153.7	3.3	Mw	occidente	[3, 4)
2017	7	10	17	3	57.4	L	8.116	-71.176	1.5	2.7	Mw	occidente	[0, 3)
2017	7	10	17	38	 7.8	R	13.231	-73.251	5	3	Mw	occidente	[3, 4)
2017	7	10	22	13	50.3	R	9.502	-73.406	11.6	3	Mw	occidente	[3, 4)
2017	7	10	22	22	20.1	L	10.429	-63.96	18.7	2.2	Mw	oriente	[0, 3)
2017	7	11	1	31	 4.9	R	6.129	-72.756	10.8	3	Mw	occidente	[3, 4)
2017	7	11	2	35	 2.0	R	6.159	-72.773	11	3.1	Mw	occidente	[3, 4)
2017	7	11	3	21	58.1	L	10.459	-72.666	5	3	Mw	occidente	[3, 4)
2017	7	11	4	4	24.8	R	5.286	-72.806	35.2	3.5	Mw	occidente	[3, 4)
2017	7	11	4	10	 1.9	L	11.02	-62.064	88.6	3.1	Mw	oriente	[3, 4)
2017	7	11	4	21	54.5	R	6.138	-72.813	32	3	Mw	occidente	[3, 4)
2017	7	11	5	17	29.9	L	10.232	-69.763	5	1.9	Mw	occidente	[0, 3)
2017	7	11	8	56	 8.1	R	6.795	-73.13	159.3	3.3	Mw	occidente	[3, 4)
2017	7	11	15	43	 9.3	L	11.263	-70.071	12.5	3	Mw	occidente	[3, 4)
2017	7	11	16	4	27.2	L	9.026	-70.876	27.2	2.3	Mw	occidente	[0, 3)
2017	7	11	20	8	21.2	L	11.697	-70.518	9	3.3	Mw	occidente	[3, 4)
2017	7	12	8	55	51.2	R	6.865	-73.096	164.3	4.1	Mw	occidente	[4, 5)
2017	7	12	15	31	59.6	R	7.758	-72.543	5	3.8	Mw	occidente	[3, 4)
2017	7	13	0	20	43.9	L	10.107	-72.971	2.4	3.1	Mw	occidente	[3, 4)
2017	7	13	1	34	 3.2	L	10.74	-62.043	33	3.6	Mw	oriente	[3, 4)
2017	7	13	4	22	47.1	R	6.823	-73.221	164.8	3.6	Mw	occidente	[3, 4)
2017	7	13	9	47	31.1	L	10.358	-62.191	11.5	3.1	Mw	oriente	[3, 4)
2017	7	13	11	9	39.8	L	10.817	-68.962	5	2.3	Mw	occidente	[0, 3)
2017	7	13	17	17	32.6	L	9.448	-70.219	5	2.1	Mw	occidente	[0, 3)
2017	7	13	21	50	59.8	R	6.232	-72.789	17.3	3.8	Mw	occidente	[3, 4)
2017	7	13	22	57	42.9	R	6.7	-73.233	123.5	4.1	Mw	occidente	[4, 5)
2017	7	13	23	11	37.3	R	6.14	-73.576	26.2	3.3	Mw	occidente	[3, 4)
2017	7	14	5	39	12.7	L	9.419	-70.514	23.3	2.4	Mw	occidente	[0, 3)
2017	7	14	6	23	24.9	L	9.236	-70.199	5	2.8	Mw	occidente	[0, 3)
2017	7	14	6	33	 6.8	L	9.239	-70.216	5	2.8	Mw	occidente	[0, 3)
2017	7	14	7	14	31.6	R	6.163	-72.664	79.4	3.5	Mw	occidente	[3, 4)
2017	7	14	7	19	57.8	L	9.24	-70.21	0	2.1	Mw	occidente	[0, 3)
2017	7	14	7	33	53.3	L	9.247	-70.22	5	2.7	Mw	occidente	[0, 3)
2017	7	14	9	32	 5.5	R	6.653	-73.035	147.2	3.4	Mw	occidente	[3, 4)
2017	7	14	10	5	24.5	L	9.375	-70.235	5	2.7	Mw	occidente	[0, 3)
2017	7	14	16	58	44.5	L	9.967	-67.238	2.7	2.5	Mw	centro	[0, 3)
2017	7	14	20	9	52.8	L	8.156	-70.98	1.9	2.3	Mw	occidente	[0, 3)
2017	7	14	20	20	 5.2	R	6.816	-73.163	174.6	3.2	Mw	occidente	[3, 4)
2017	7	15	0	30	41.0	L	10.945	-64.307	10.9	2.4	Mw	oriente	[0, 3)
2017	7	15	0	40	 9.2	R	7.082	-73.304	178.2	3.2	Mw	occidente	[3, 4)
2017	7	15	1	49	18.2	R	6.356	-72.943	7.1	2.8	Mw	occidente	[0, 3)
2017	7	15	3	24	14.6	R	6.832	-73.137	163.6	3.4	Mw	occidente	[3, 4)
2017	7	15	13	44	59.8	R	6.721	-73.042	145.5	3.7	Mw	occidente	[3, 4)
2017	7	15	16	21	10.6	R	6.81	-73.088	152.3	3.3	Mw	occidente	[3, 4)
2017	7	15	17	17	50.1	R	6.787	-73.092	170.4	4.1	Mw	occidente	[4, 5)
2017	7	15	17	43	11.0	L	10.609	-64.318	15.4	2.6	Mw	oriente	[0, 3)
2017	7	15	20	7	51.6	L	10.52	-64.255	2.3	2.3	Mw	oriente	[0, 3)
2017	7	16	1	47	39.2	L	9.802	-70.039	2	2.4	Mw	occidente	[0, 3)
2017	7	16	3	6	19.9	L	10.571	-63.327	13.8	3	Mw	oriente	[3, 4)
2017	7	16	3	44	39.3	L	10.092	-70.045	5	3	Mw	occidente	[3, 4)
2017	7	16	6	2	33.2	L	9.897	-69.2	1	3.1	Mw	occidente	[3, 4)
2017	7	16	7	14	31.9	L	8.874	-71.181	9	2.2	Mw	occidente	[0, 3)
2017	7	16	9	5	11.9	R	6.543	-72.756	19.4	3.4	Mw	occidente	[3, 4)
2017	7	16	13	2	24.5	L	10.063	-67.039	3.4	1.7	Mw	centro	[0, 3)
2017	7	16	13	11	31.5	L	10.816	-68.942	5	2.9	Mw	occidente	[0, 3)
2017	7	17	2	56	44.1	L	10.781	-62.266	19.8	3.4	Mw	oriente	[3, 4)
2017	7	17	4	30	 4.0	L	8.542	-71.06	4	2.3	Mw	occidente	[0, 3)
2017	7	17	20	32	58.4	R	9.187	-73.241	35.9	3.2	Mw	occidente	[3, 4)
2017	7	17	21	37	46.6	R	12.201	-70.073	11.6	2.8	Mw	occidente	[0, 3)
2017	7	17	22	14	11.3	L	9.089	-70.33	5	3.2	Mw	occidente	[3, 4)
2017	7	18	4	48	25.1	R	6.758	-73.115	161.7	4.1	Mw	occidente	[4, 5)
2017	7	18	13	35	22.0	R	6.421	-73.268	188.3	3.3	Mw	occidente	[3, 4)
2017	7	18	14	7	 5.6	R	6.826	-73.124	159	4.2	Mw	occidente	[4, 5)
2017	7	18	14	46	29.8	R	6.298	-72.683	25.8	3.6	Mw	occidente	[3, 4)
2017	7	18	20	55	57.0	L	10.415	-68.559	1.5	2.8	Mw	occidente	[0, 3)
2017	7	19	3	54	13.7	R	5.358	-73.838	144.8	3.5	Mw	occidente	[3, 4)
2017	7	19	4	7	16.9	R	6.806	-73.133	164.3	3.3	Mw	occidente	[3, 4)
2017	7	19	4	49	 7.2	R	6.746	-73.095	167	3.2	Mw	occidente	[3, 4)
2017	7	19	5	40	17.9	R	6.84	-73.134	146	2.7	Mw	occidente	[0, 3)
2017	7	19	6	0	33.3	R	6.785	-73.158	166.8	3.1	Mw	occidente	[3, 4)
2017	7	19	11	37	55.5	R	6.824	-73.115	161.6	3.9	Mw	occidente	[3, 4)
2017	7	19	13	27	 3.5	R	5.402	-73.067	5	3.9	Mw	occidente	[3, 4)
2017	7	19	13	31	36.7	L	12.245	-58.371	35	5.7	Mw	oriente	[5, 10)
2017	7	19	18	56	54.6	L	7.015	-71.636	2.9	4.1	Mw	occidente	[4, 5)
2017	7	20	1	17	14.7	R	6.733	-73.062	160.9	3.7	Mw	occidente	[3, 4)
2017	7	20	13	41	23.3	R	5.651	-72.68	0	3.9	Mw	occidente	[3, 4)
2017	7	20	17	27	18.1	R	5.843	-73.008	29	3.3	Mw	occidente	[3, 4)
2017	7	20	19	39	27.2	L	10.385	-68.624	5	3.3	Mw	occidente	[3, 4)
2017	7	21	0	5	48.7	L	10.36	-63.123	2.5	2.7	Mw	oriente	[0, 3)
2017	7	21	5	37	 6.5	R	6.798	-73.06	154.2	3.4	Mw	occidente	[3, 4)
2017	7	21	5	41	 5.7	L	10.043	-70.2	12.7	3.3	Mw	occidente	[3, 4)
2017	7	21	13	37	45.4	L	10.453	-67.78	7.4	1.5	Mw	centro	[0, 3)
2017	7	21	14	48	16.7	L	10.494	-62.165	22.8	3.5	Mw	oriente	[3, 4)
2017	7	22	4	47	48.8	L	10.468	-63.359	5	3	Mw	oriente	[3, 4)
2017	7	22	9	47	43.5	L	8.547	-71.039	3.6	2.4	Mw	occidente	[0, 3)
2017	7	23	1	9	14.0	R	6.757	-73.16	166.1	3.4	Mw	occidente	[3, 4)
2017	7	23	3	59	33.9	L	9.874	-69.925	1.9	2.3	Mw	occidente	[0, 3)
2017	7	23	5	3	33.7	R	6.718	-71.995	14.2	3	Mw	occidente	[3, 4)
2017	7	23	5	5	59.7	R	6.723	-71.983	15.3	3	Mw	occidente	[3, 4)
2017	7	23	5	57	42.0	R	6.786	-73.236	175.6	2.9	Mw	occidente	[0, 3)
2017	7	23	7	9	30.6	L	8.242	-71.354	14.9	2.3	Mw	occidente	[0, 3)
2017	7	23	7	32	39.3	R	6.799	-73.114	159.2	3.2	Mw	occidente	[3, 4)
2017	7	23	9	16	 9.1	L	10.013	-63.111	1.5	3.3	Mw	oriente	[3, 4)
2017	7	23	15	37	54.8	L	12.072	-69.939	23	3.9	Mw	occidente	[3, 4)
2017	7	23	17	43	21.9	R	6.739	-71.945	17.2	3.6	Mw	occidente	[3, 4)
2017	7	23	18	4	46.9	L	11.673	-69.339	24.7	3.5	Mw	occidente	[3, 4)
2017	7	24	6	20	39.4	R	6.76	-73.121	164.3	3.6	Mw	occidente	[3, 4)
2017	7	24	7	11	31.5	L	10.674	-62.388	82.5	3.2	Mw	oriente	[3, 4)
2017	7	24	11	8	 5.5	R	11.536	-61.495	79.4	3.5	Mw	oriente	[3, 4)
2017	7	24	11	36	59.1	L	12.163	-69.615	19	3.3	Mw	occidente	[3, 4)
2017	7	24	13	25	 4.4	R	7.119	-73.1	15.6	4.7	Mw	occidente	[4, 5)
2017	7	24	20	26	43.2	L	10.279	-67.877	18	1.9	Mw	centro	[0, 3)
2017	7	25	0	17	37.5	R	5.778	-72.32	0.1	3.8	Mw	occidente	[3, 4)
2017	7	25	0	30	59.3	R	5.6	-72.343	5	4	Mw	occidente	[4, 5)
2017	7	25	7	54	58.0	L	10.914	-70.149	5	3.2	Mw	occidente	[3, 4)
2017	7	25	10	16	54.2	L	10.018	-69.912	3.4	1.7	Mw	occidente	[0, 3)
2017	7	25	17	34	 5.3	R	9.679	-73.387	83	3.4	Mw	occidente	[3, 4)
2017	7	26	0	48	31.3	R	6.867	-72.816	19.5	2.7	Mw	occidente	[0, 3)
2017	7	26	2	7	 5.5	R	6.798	-73.157	160.8	4	Mw	occidente	[4, 5)
2017	7	26	3	51	17.7	R	8.167	-73.678	117	2.9	Mw	occidente	[0, 3)
2017	7	26	4	42	52.0	R	6.818	-73.062	160.2	3.7	Mw	occidente	[3, 4)
2017	7	26	4	59	 2.9	L	9.422	-70.512	5	2.1	Mw	occidente	[0, 3)
2017	7	26	5	49	29.6	R	5.186	-73.805	156.9	4.3	Mw	occidente	[4, 5)
2017	7	26	6	23	22.7	L	10.466	-62.646	3.1	2.9	Mw	oriente	[0, 3)
2017	7	26	14	39	31.8	R	6.859	-72.997	142.9	4.5	Mw	occidente	[4, 5)
2017	7	26	16	6	35.9	R	6.782	-73.075	159.8	3.4	Mw	occidente	[3, 4)
2017	7	26	16	21	 2.5	L	9.943	-67.213	1.5	2.2	Mw	centro	[0, 3)
2017	7	27	3	57	28.3	R	6.822	-73.094	147.8	3.4	Mw	occidente	[3, 4)
2017	7	27	4	56	12.3	R	5.114	-73.746	155.7	4.2	Mw	occidente	[4, 5)
2017	7	27	9	26	49.1	R	6.591	-72.723	5	3.2	Mw	occidente	[3, 4)
2017	7	27	10	59	29.3	L	10.474	-62.676	15.8	3.1	Mw	oriente	[3, 4)
2017	7	27	11	25	38.0	R	6.621	-72.737	172.8	3.2	Mw	occidente	[3, 4)
2017	7	27	12	43	14.5	R	8.633	-72.895	13.9	2.5	Mw	occidente	[0, 3)
2017	7	27	13	4	20.7	L	10.72	-62.239	72.8	3.2	Mw	oriente	[3, 4)
2017	7	27	18	57	30.3	L	10.823	-68.946	13	2.8	Mw	occidente	[0, 3)
2017	7	28	3	43	58.9	R	7.086	-73.387	122.5	3.5	Mw	occidente	[3, 4)
2017	7	28	3	44	59.9	L	10.443	-63.306	13.4	2.3	Mw	oriente	[0, 3)
2017	7	28	6	56	12.3	L	12.136	-69.925	61.4	2.8	Mw	occidente	[0, 3)
2017	7	28	7	48	52.1	R	6.779	-73.145	162.9	3.2	Mw	occidente	[3, 4)
2017	7	28	8	40	14.7	L	10.207	-67.834	3.5	1.9	Mw	centro	[0, 3)
2017	7	28	11	27	41.1	L	10.219	-67.804	5	2.8	Mw	centro	[0, 3)
2017	7	28	20	23	 7.2	L	10.63	-70.203	1.3	2.2	Mw	occidente	[0, 3)
2017	7	29	0	39	58.0	L	9.73	-68.406	9.3	1.8	Mw	occidente	[0, 3)
2017	7	29	1	42	26.9	L	9.737	-69.442	0.1	2.2	Mw	occidente	[0, 3)
2017	7	29	3	55	 1.8	L	9.836	-69.957	0.1	1.7	Mw	occidente	[0, 3)
2017	7	29	8	2	 9.9	R	6.827	-73.129	161.5	3	Mw	occidente	[3, 4)
2017	7	29	11	3	53.4	R	6.872	-73.342	135.1	3.5	Mw	occidente	[3, 4)
2017	7	29	15	44	36.1	R	6.809	-73.152	162.4	3.4	Mw	occidente	[3, 4)
2017	7	29	18	6	 0.1	R	6.829	-73.145	157.7	3.3	Mw	occidente	[3, 4)
2017	7	29	18	26	26.1	L	10.434	-64.126	6.5	2.9	Mw	oriente	[0, 3)
2017	7	30	17	21	18.0	R	6.715	-73.147	173.2	3.6	Mw	occidente	[3, 4)
2017	7	30	18	11	43.4	L	10.823	-69.04	5	2.3	Mw	occidente	[0, 3)
2017	7	31	1	17	11.6	R	6.751	-73.042	3.7	3.1	Mw	occidente	[3, 4)
2017	7	31	1	59	17.0	L	11.997	-69.971	98.4	2.8	Mw	occidente	[0, 3)
2017	7	31	3	3	59.1	R	11.445	-61.641	98.2	3.9	Mw	oriente	[3, 4)
2017	7	31	6	18	54.0	R	6.783	-72.298	1.9	2.6	Mw	occidente	[0, 3)
2017	7	31	6	44	45.7	L	10.628	-67.584	5	3.3	Mw	centro	[3, 4)
2017	7	31	7	50	38.5	R	6.481	-72.986	38.6	3.5	Mw	occidente	[3, 4)
2017	7	31	10	43	33.3	R	6.809	-73.104	164.8	3.5	Mw	occidente	[3, 4)
2017	7	31	13	49	49.3	R	6.197	-72.785	12.4	3.1	Mw	occidente	[3, 4)
2017	7	31	14	20	34.4	L	10.656	-67.62	5	2.1	Mw	centro	[0, 3)
2017	7	31	16	9	43.0	L	9.941	-67.215	4.3	2.2	Mw	centro	[0, 3)
2017	7	31	17	27	55.1	L	9.496	-73.12	5.4	3.1	Mw	occidente	[3, 4)
2017	7	31	18	27	11.0	L	10.626	-67.593	5	2.8	Mw	centro	[0, 3)
2017	7	31	18	47	27.0	L	10.644	-67.597	5	2.6	Mw	centro	[0, 3)
2017	7	31	21	38	24.9	L	10.213	-69.8	5	3.1	Mw	occidente	[3, 4)
2017	7	31	23	53	 3.1	L	10.576	-69.167	5	3.4	Mw	occidente	[3, 4)
2017	8	1	9	28	31.1	L	10.813	-68.944	2.7	3.5	Mw	occidente	[3, 4)
2017	8	1	10	52	28.2	L	10.383	-69.483	67.3	2.4	Mw	occidente	[0, 3)
2017	8	1	11	6	25.8	L	10.865	-69.046	5	2.4	Mw	occidente	[0, 3)
2017	8	1	11	18	16.9	L	10.63	-62.391	77.8	3.3	Mw	oriente	[3, 4)
2017	8	2	2	44	53.2	R	6.208	-72.504	3.4	3.1	Mw	occidente	[3, 4)
2017	8	2	6	2	53.3	L	10.167	-70.474	13.1	2.5	Mw	occidente	[0, 3)
2017	8	2	8	59	40.9	L	9.943	-69.319	0.6	1.6	Mw	occidente	[0, 3)
2017	8	2	9	3	28.3	L	10.823	-68.966	0.1	2	Mw	occidente	[0, 3)
2017	8	2	13	51	12.4	R	8.149	-73.498	27.1	3.2	Mw	occidente	[3, 4)
2017	8	2	15	39	39.1	L	10.488	-68.013	27.8	1.8	Mw	occidente	[0, 3)
2017	8	2	19	40	 6.2	L	10.203	-69.206	5	2.4	Mw	occidente	[0, 3)
2017	8	2	21	58	42.5	L	8.841	-70.779	5	2.3	Mw	occidente	[0, 3)
2017	8	2	22	10	17.3	R	7.787	-73.009	5	2.7	Mw	occidente	[0, 3)
2017	8	3	0	54	26.3	L	10.64	-63.464	5	2.9	Mw	oriente	[0, 3)
2017	8	3	1	0	42.4	L	10.622	-67.594	2.2	2.2	Mw	centro	[0, 3)
2017	8	3	1	5	44.9	R	6.219	-72.819	14	2.8	Mw	occidente	[0, 3)
2017	8	3	2	54	58.2	R	6.833	-73.221	162.8	3.2	Mw	occidente	[3, 4)
2017	8	3	7	44	32.7	L	9.909	-69.706	5	1.9	Mw	occidente	[0, 3)
2017	8	3	8	32	 2.3	R	6.873	-73.006	161.1	3.2	Mw	occidente	[3, 4)
2017	8	3	9	43	21.3	R	6.734	-73.145	163.7	2.8	Mw	occidente	[0, 3)
2017	8	3	14	4	34.9	L	10.262	-63.737	11.1	3	Mw	oriente	[3, 4)
2017	8	3	17	50	56.7	R	9.662	-73.215	1.9	3	Mw	occidente	[3, 4)
2017	8	4	2	6	51.5	R	7.377	-73.199	145.5	3.4	Mw	occidente	[3, 4)
2017	8	4	7	24	 8.6	L	9.519	-70.175	1.3	2.3	Mw	occidente	[0, 3)
2017	8	4	9	48	56.5	R	6.769	-73.154	166.1	4.2	Mw	occidente	[4, 5)
2017	8	4	12	1	32.5	R	5.023	-72.651	36.2	3.6	Mw	occidente	[3, 4)
2017	8	4	17	56	27.1	L	8.963	-72.161	2.7	2.8	Mw	occidente	[0, 3)
2017	8	4	18	44	59.5	L	9.074	-71.509	5	3.5	Mw	occidente	[3, 4)
2017	8	4	18	46	12.0	L	8.994	-71.388	17.8	3.9	Mw	occidente	[3, 4)
2017	8	4	19	11	10.3	L	9.98	-67.217	14.5	2.2	Mw	centro	[0, 3)
2017	8	5	0	20	 2.9	R	6.782	-73.097	154.2	4	Mw	occidente	[4, 5)
2017	8	5	8	41	 3.7	L	10.986	-62.318	98.7	3.9	Mw	oriente	[3, 4)
2017	8	5	15	26	24.9	L	10.073	-69.942	5	1.9	Mw	occidente	[0, 3)
2017	8	5	18	59	18.4	L	10.407	-67.781	5.8	1.8	Mw	centro	[0, 3)
2017	8	6	4	8	17.9	R	6.82	-73.104	168.3	3.7	Mw	occidente	[3, 4)
2017	8	6	9	38	45.6	R	6.305	-72.597	5	3	Mw	occidente	[3, 4)
2017	8	6	10	12	56.6	R	6.754	-73.059	170.4	3.6	Mw	occidente	[3, 4)
2017	8	6	11	21	43.2	R	6.831	-73.101	162.5	3.5	Mw	occidente	[3, 4)
2017	8	6	15	43	48.3	L	8.864	-71.145	5	4.4	Mw	occidente	[4, 5)
2017	8	6	18	13	58.4	L	10.599	-63.402	5	2.3	Mw	oriente	[0, 3)
2017	8	6	18	13	16.6	L	9.508	-70.161	5	2	Mw	occidente	[0, 3)
2017	8	6	19	50	13.1	L	10.509	-67.993	26.3	2.1	Mw	centro	[0, 3)
2017	8	6	22	46	 9.3	L	11.304	-62.953	25.1	2.5	Mw	oriente	[0, 3)
2017	8	6	23	48	15.1	L	8.405	-70.828	1.2	2.4	Mw	occidente	[0, 3)
2017	8	7	3	39	 5.2	R	6.799	-73.139	163.3	3.2	Mw	occidente	[3, 4)
2017	8	7	4	12	16.5	R	6.788	-73.058	153	3.2	Mw	occidente	[3, 4)
2017	8	7	6	41	 3.2	L	9.675	-70.197	5	2	Mw	occidente	[0, 3)
2017	8	7	8	47	11.2	L	8.609	-70.909	7.1	2.3	Mw	occidente	[0, 3)
2017	8	7	11	51	 6.2	L	10.709	-67.076	2.1	2	Mw	centro	[0, 3)
2017	8	7	11	56	22.0	L	10.157	-62.724	5	3.6	Mw	oriente	[3, 4)
2017	8	7	19	29	38.4	L	8.068	-69.944	3.6	3.7	Mw	occidente	[3, 4)
2017	8	7	20	18	30.7	L	10.508	-67.692	2	2.6	Mw	centro	[0, 3)
2017	8	8	0	41	 1.2	R	6.813	-73.11	155.5	3.6	Mw	occidente	[3, 4)
2017	8	8	2	55	11.5	L	8.869	-71.126	4.4	2.4	Mw	occidente	[0, 3)
2017	8	8	13	40	56.2	L	10.617	-67.656	5	2.6	Mw	centro	[0, 3)
2017	8	8	13	40	55.1	L	10.613	-67.622	5.3	2.6	Mw	centro	[0, 3)
2017	8	8	14	11	35.2	L	10.695	-67.702	1.7	2	Mw	centro	[0, 3)
2017	8	8	19	10	44.3	L	9.95	-67.224	4.1	2.6	Mw	centro	[0, 3)
2017	8	8	19	46	39.7	L	11.688	-65.594	23.9	3.3	Mw	centro	[3, 4)
2017	8	8	20	43	40.0	R	6.474	-72.219	2.5	4.9	Mw	occidente	[4, 5)
2017	8	8	21	54	36.9	L	10.241	-61.979	2.3	3.7	Mw	oriente	[3, 4)
2017	8	8	23	37	19.6	R	6.769	-73.15	162.3	3.4	Mw	occidente	[3, 4)
2017	8	9	2	48	44.5	R	6.482	-73.614	126.7	3.3	Mw	occidente	[3, 4)
2017	8	9	3	37	46.2	R	7.438	-73.308	148	3.2	Mw	occidente	[3, 4)
2017	8	9	5	34	49.0	L	10.803	-68.951	3.1	2.6	Mw	occidente	[0, 3)
2017	8	9	5	36	26.4	L	10.811	-68.958	4.7	2.1	Mw	occidente	[0, 3)
2017	8	9	11	50	30.8	R	10.72	-73.222	62.6	3.5	Mw	occidente	[3, 4)
2017	8	9	12	13	54.0	R	6.496	-72.212	1.9	3.4	Mw	occidente	[3, 4)
2017	8	9	12	33	28.8	L	10.478	-69.13	2.4	2.2	Mw	occidente	[0, 3)
2017	8	9	12	51	17.1	L	10.875	-69.139	5	2.5	Mw	occidente	[0, 3)
2017	8	9	16	38	 1.5	L	9.151	-70.269	5	3.4	Mw	occidente	[3, 4)
2017	8	9	17	2	57.2	L	6.474	-72.218	1	3.4	Mw	occidente	[3, 4)
2017	8	10	2	5	42.9	R	6.773	-73.075	165.1	3.5	Mw	occidente	[3, 4)
2017	8	10	6	4	29.7	R	6.811	-73.121	165.7	3.5	Mw	occidente	[3, 4)
2017	8	10	14	59	10.8	L	9.825	-63.264	10.2	2.9	Mw	oriente	[0, 3)
2017	8	10	15	13	 5.0	R	6.373	-72.87	130.7	3.5	Mw	occidente	[3, 4)
2017	8	10	15	49	31.3	L	8.457	-71.185	5	2.7	Mw	occidente	[0, 3)
2017	8	10	20	33	26.6	R	6.801	-73.125	148.7	3.2	Mw	occidente	[3, 4)
2017	8	11	0	24	 8.7	R	6.742	-73.084	155	3	Mw	occidente	[3, 4)
2017	8	11	0	53	48.6	L	10.445	-62.269	11.5	3.2	Mw	oriente	[3, 4)
2017	8	11	6	14	57.6	L	8.957	-71.26	5	2.6	Mw	occidente	[0, 3)
2017	8	11	11	1	 3.0	L	9.542	-69.798	5	2.5	Mw	occidente	[0, 3)
2017	8	11	15	2	37.6	L	10.763	-62.253	102.3	3.3	Mw	oriente	[3, 4)
